"kolam_png_hash","artist_id","jathi_standard_all","size","entropy","entropy_exponentiated","total_gestures","n_unique_gestures","gesture_gini","density","age","duration_practice"
"ea4b601","whz",6,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,28,15
"b44256f","whz",6,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,28,15
"debcd23","whz",6,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,28,15
"3ab1d2f","wjo",10,6,1.17,3.2219926385285,69,5,0.623188405797101,1.91666666666667,22,8
"60591c4","wjo",10,7,1.05,2.85765111806316,104,4,0.564102564102564,2.12244897959184,22,8
"7df4dec","wjo",10,9,1.08,2.94467955106552,130,4,0.558974358974359,1.60493827160494,22,8
"7ff65c8","wjo",10,7,0.99,2.69123447234926,88,5,0.698863636363636,1.79591836734694,22,8
"8e763a0","wjo",10,6,0.88,2.41089970641721,96,3,0.5,2.66666666666667,22,8
"9e71340","wjo",10,9,1,2.71828182845905,120,5,0.725,1.48148148148148,22,8
"e9900b5","wjo",10,7,1.08,2.94467955106552,84,5,0.678571428571429,1.71428571428571,22,8
"f700d8d","wjo",10,7,0.98,2.66445624192942,86,5,0.709302325581395,1.75510204081633,22,8
"025343e","wjo",10,12,0.97,2.63794445935415,216,4,0.580246913580247,1.5,22,8
"0e97dc4","wjo",10,10,0.83,2.29331874026418,228,4,0.730994152046784,2.28,22,8
"334a751","wjo",10,9,0.95,2.58570965931585,156,4,0.606837606837607,1.92592592592593,22,8
"5f3626c","wjo",10,10,0.77,2.15976625378492,176,4,0.753787878787879,1.76,22,8
"492ccf2","wkt",19,4,1.09,2.97427407256307,30,3,0.133333333333333,1.875,25,15
"5ac901a","wkt",19,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,25,15
"975bb3c","wkt",19,4,1.05,2.85765111806316,10,3,0.2,0.625,25,15
"07804a5","wkt",19,4,0.69,1.99371553324308,16,2,0,1,25,15
"4635dc5","wkt",19,5,1.52,4.57222519514216,24,5,0.291666666666667,0.96,25,15
"73e4537","wkt",19,5,1.6,4.95303242439511,34,7,0.519607843137255,1.36,25,15
"e6cbbcd","wkt",19,5,1.7,5.4739473917272,20,6,0.28,0.8,25,15
"628d305","wkt",19,6,0.96,2.61169647342312,36,3,0.333333333333333,1,25,15
"7a1473a","wkt",19,6,1.85,6.35981952260183,28,7,0.261904761904762,0.777777777777778,25,15
"9861191","wkt",19,4,0.72,2.05443321064389,48,3,0.666666666666667,3,25,15
"9a2d046","wkt",19,4,1.55,4.71147018259074,28,5,0.214285714285714,1.75,25,15
"cb00927","wkt",19,4,1.33,3.78104338756878,20,4,0.2,1.25,25,15
"cf85b53","wkt",19,7,1.09,2.97427407256307,36,4,0.537037037037037,0.73469387755102,25,15
"e4a6ec9","wkt",19,7,1.28,3.59663972556928,41,6,0.648780487804878,0.836734693877551,25,15
"0034beb","wme",6,8,0.99,2.69123447234926,128,4,0.630208333333333,2,55,40
"1f2fa93","wme",6,7,1.24,3.45561346476268,56,4,0.380952380952381,1.14285714285714,55,40
"bfdb99e","wme",6,7,1.19,3.28708120738312,65,5,0.6,1.3265306122449,55,40
"ebd7d7b","wme",6,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,55,40
"fbdd378","wme",6,7,1.65,5.20697982717985,48,7,0.486111111111111,0.979591836734694,55,40
"3dc06dd","wme",6,9,1.45,4.26311451516882,88,6,0.509090909090909,1.08641975308642,55,40
"b488237","wme",6,8,1.31,3.7061737122102,46,5,0.510869565217391,0.71875,55,40
"1eb1abf","wme",6,5,0.93,2.53450917761785,65,4,0.641025641025641,2.6,55,40
"3e1b6ae","wme",6,3,1.53,4.61817682229978,17,5,0.176470588235294,1.88888888888889,55,40
"4ad750a","wme",6,5,1.02,2.7731947639643,48,4,0.583333333333333,1.92,55,40
"7ad4c07","wme",6,4,0.67,1.95423732063594,20,2,0.2,1.25,55,40
"83a3ab1","wme",6,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,55,40
"ae144a5","wme",6,5,1.14,3.12676836518616,30,4,0.511111111111111,1.2,55,40
"af3999c","wme",6,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,55,40
"ee73d20","wme",6,3,1.23,3.42122953628967,18,4,0.37037037037037,2,55,40
"2e1991c","wwg",11,5,0.95,2.58570965931585,20,3,0.4,0.8,44,34
"4dd32c8","wwg",11,3,1.39,4.0148500529942,16,4,0,1.77777777777778,44,34
"62c1ba7","wwg",11,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,44,34
"871cb54","wwg",11,4,0,1,16,1,NA,1,44,34
"ba77b70","wwg",11,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,44,34
"03be660","wwg",11,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,44,34
"2763023","wwg",11,7,1.27,3.56085256235552,60,5,0.5,1.22448979591837,44,34
"37b4e45","wwg",11,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,44,34
"38e3d02","wwg",11,7,1.14,3.12676836518616,64,4,0.5,1.30612244897959,44,34
"64e7922","wwg",11,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,44,34
"8478260","wwg",11,5,1.19,3.28708120738312,26,4,0.435897435897436,1.04,44,34
"9a8e859","wwg",11,7,1.14,3.12676836518616,64,4,0.5,1.30612244897959,44,34
"bda074e","wwg",11,5,0.97,2.63794445935415,56,3,0.392857142857143,2.24,44,34
"c4f50d8","wwg",11,2,0,1,4,1,NA,1,44,34
"06b357a","wwg",11,7,1.35,3.85742553069697,56,6,0.542857142857143,1.14285714285714,44,34
"6757c83","wwg",11,7,1.03,2.80106583469908,52,4,0.58974358974359,1.06122448979592,44,34
"76a77b7","wwg",11,7,1.04,2.82921701435156,49,4,0.578231292517007,1,44,34
"965b03e","wwg",11,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,44,34
"050c72f","wwg",11,11,1.28,3.59663972556928,240,4,0.322222222222222,1.98347107438017,44,34
"bcb39dc","wwg",11,5,1.04,2.82921701435156,16,3,0.25,0.64,44,34
"f9498a5","wwg",11,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,44,34
"21b8dd8","wz1",12,5,1.14,3.12676836518616,33,4,0.454545454545455,1.32,24,14
"3295625","wz1",12,5,0.9,2.45960311115695,28,4,0.666666666666667,1.12,24,14
"3b7faf9","wz1",12,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,24,14
"6442708","wz1",12,3,1.24,3.45561346476268,24,4,0.333333333333333,2.66666666666667,24,14
"694c684","wz1",12,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,24,14
"77fa35b","wz1",12,4,1,2.71828182845905,28,3,0.285714285714286,1.75,24,14
"924ddab","wz1",12,5,1.28,3.59663972556928,22,4,0.333333333333333,0.88,24,14
"96c1590","wz1",12,3,0.96,2.61169647342312,14,3,0.428571428571429,1.55555555555556,24,14
"b692a66","wz1",12,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,24,14
"f8d98e7","wz1",12,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,24,14
"fb4dbfa","wz1",12,6,0.82,2.27049983753241,64,4,0.708333333333333,1.77777777777778,24,14
"0f06ba4","wz1",12,9,1.38,3.97490162749475,80,5,0.425,0.987654320987654,24,14
"8cc2d3e","wz1",12,7,1.34,3.81904350536634,57,5,0.473684210526316,1.16326530612245,24,14
"902acfd","wz1",12,9,0.45,1.56831218549017,128,3,0.84375,1.58024691358025,24,14
"a02267d","wz1",12,9,1.22,3.38718773362133,81,5,0.580246913580247,1,24,14
"c54867a","wz1",12,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,24,14
"f2e1701","wz1",12,11,1.35,3.85742553069697,129,6,0.575193798449612,1.06611570247934,24,14
"3734a69","wz1",12,6,1.45,4.26311451516882,48,5,0.375,1.33333333333333,24,14
"3b8836a","wz1",12,3,1.01,2.74560101501692,12,3,0.333333333333333,1.33333333333333,24,14
"d57aadc","wz1",12,7,1.15,3.15819290968977,49,5,0.63265306122449,1,24,14
"487e3a2","x1k",12,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,43,31
"6603c80","x1k",12,7,1.52,4.57222519514216,52,6,0.446153846153846,1.06122448979592,43,31
"d2591a2","x1k",12,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,43,31
"fb3e0ea","x1k",12,5,1.24,3.45561346476268,48,4,0.388888888888889,1.92,43,31
"d152603","x1k",12,9,1.46,4.30595952834521,72,5,0.361111111111111,0.888888888888889,43,31
"f7b7018","x1k",12,6,1.45,4.26311451516882,38,5,0.368421052631579,1.05555555555556,43,31
"1332517","x1k",12,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,43,31
"4fcc791","x1k",12,3,0.87,2.38691085352428,24,3,0.5,2.66666666666667,43,31
"a8ae16c","x1k",12,9,1.66,5.2593108444469,81,7,0.448559670781893,1,43,31
"bdb4a4d","x1k",12,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,43,31
"c6ab34e","x1k",12,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,43,31
"e4a5909","x1k",12,5,1.09,2.97427407256307,52,4,0.538461538461538,2.08,43,31
"2e652f5","x7q",17,6,0.68,1.97387773223045,68,3,0.705882352941177,1.88888888888889,19,9
"6d1a47d","x7q",17,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,19,9
"7821342","x7q",17,8,1.37,3.93535069547047,78,6,0.528205128205128,1.21875,19,9
"7ee7ef7","x7q",17,5,1.2,3.32011692273655,48,4,0.444444444444444,1.92,19,9
"8b3f454","x7q",17,7,2.04,7.690609198879,49,9,0.326530612244898,1,19,9
"ae11753","x7q",17,6,1.27,3.56085256235552,30,4,0.333333333333333,0.833333333333333,19,9
"45e1c67","x7q",17,9,1.66,5.2593108444469,80,6,0.32,0.987654320987654,19,9
"7eeaf46","x7q",17,11,1.64,5.15516951223468,112,6,0.357142857142857,0.925619834710744,19,9
"869fe0e","x7q",17,5,1.02,2.7731947639643,48,4,0.583333333333333,1.92,19,9
"aef7450","x7q",17,7,1.52,4.57222519514216,52,6,0.446153846153846,1.06122448979592,19,9
"c70f20c","x7q",17,8,0.47,1.59999419321736,98,3,0.836734693877551,1.53125,19,9
"325f30a","x7q",17,4,0.76,2.13827622049682,44,3,0.636363636363636,2.75,19,9
"347eb91","x7q",17,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,19,9
"3f26ed7","x7q",17,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,19,9
"46fa03a","x7q",17,4,0.86,2.36316069370579,44,3,0.545454545454545,2.75,19,9
"554a63e","x7q",17,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,19,9
"7cd8a5c","x7q",17,4,0.95,2.58570965931585,40,3,0.4,2.5,19,9
"7f407b1","x7q",17,5,0.74,2.09593551449436,32,3,0.625,1.28,19,9
"cd7865a","x7q",17,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,19,9
"12599f1","xax",17,5,1.55,4.71147018259074,28,5,0.214285714285714,1.12,30,20
"1f9d054","xax",17,6,1.63,5.10387471853673,48,6,0.366666666666667,1.33333333333333,30,20
"41b68f5","xax",17,4,0.96,2.61169647342312,14,3,0.428571428571429,0.875,30,20
"4eba7dd","xax",17,6,1.32,3.74342137726086,64,5,0.5,1.77777777777778,30,20
"65d5cba","xax",17,7,1.19,3.28708120738312,64,5,0.609375,1.30612244897959,30,20
"6d5e984","xax",17,5,1.52,4.57222519514216,26,6,0.446153846153846,1.04,30,20
"a1da040","xax",17,7,1.12,3.064854203293,56,4,0.523809523809524,1.14285714285714,30,20
"e5633e4","xax",17,6,1.26,3.52542148736538,70,6,0.634285714285714,1.94444444444444,30,20
"ed9c0c0","xax",17,5,1.33,3.78104338756878,24,4,0.222222222222222,0.96,30,20
"4693dd9","xax",17,5,1.33,3.78104338756878,20,4,0.2,0.8,30,20
"4a200c3","xax",17,7,1.12,3.064854203293,44,4,0.515151515151515,0.897959183673469,30,20
"ad86c0b","xax",17,5,1.56,4.75882124513785,24,5,0.166666666666667,0.96,30,20
"d2f64ab","xax",17,7,1.37,3.93535069547047,56,5,0.428571428571429,1.14285714285714,30,20
"ecb98f3","xax",17,6,0.96,2.61169647342312,48,3,0.416666666666667,1.33333333333333,30,20
"09bb62c","xax",17,5,1.44,4.22069581699655,64,6,0.525,2.56,30,20
"3eb880f","xax",17,5,1.15,3.15819290968977,40,5,0.625,1.6,30,20
"45f0b6b","xax",17,11,1.51,4.52673079431425,128,7,0.572916666666667,1.05785123966942,30,20
"67a4a5f","xax",17,7,1.24,3.45561346476268,56,4,0.380952380952381,1.14285714285714,30,20
"b5239ea","xax",17,5,1.33,3.78104338756878,24,4,0.222222222222222,0.96,30,20
"d560857","xax",17,5,1.56,4.75882124513785,24,5,0.166666666666667,0.96,30,20
"4bd5f31","xdp",10,9,1.76,5.81243739440259,80,7,0.366666666666667,0.987654320987654,33,19
"f3561cb","xdp",10,9,1.84,6.29653826102666,81,9,0.493827160493827,1,33,19
"0209e20","xdp",10,5,1.36,3.89619330179521,25,5,0.44,1,33,19
"3595edc","xdp",10,5,1.37,3.93535069547047,24,6,0.583333333333333,0.96,33,19
"8eea8cc","xdp",10,8,0.96,2.61169647342312,124,4,0.629032258064516,1.9375,33,19
"fc87945","xdp",10,7,1.24,3.45561346476268,58,5,0.568965517241379,1.18367346938776,33,19
"14033c6","xdp",10,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,33,19
"7de293a","xdp",10,3,1.53,4.61817682229978,17,5,0.176470588235294,1.88888888888889,33,19
"91caa94","xdp",10,3,0.95,2.58570965931585,20,3,0.4,2.22222222222222,33,19
"0375ff6","xdp",10,2,0,1,4,1,NA,1,33,19
"10533d9","xdp",10,4,0.92,2.5092903899363,22,3,0.454545454545455,1.375,33,19
"604a7a1","xdp",10,5,1.52,4.57222519514216,26,5,0.230769230769231,1.04,33,19
"0731f78","xdp",10,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,33,19
"c26e134","xdp",10,3,1.39,4.0148500529942,16,4,0,1.77777777777778,33,19
"dbce37b","xdp",10,5,1.62,5.05309031656387,20,6,0.38,0.8,33,19
"e80ebdf","xdp",10,5,1.61,5.00281122783359,18,6,0.377777777777778,0.72,33,19
"0292e71","xea",15,9,1.34,3.81904350536634,92,5,0.5,1.1358024691358,20,10
"159d444","xea",15,6,0.83,2.29331874026418,64,3,0.5625,1.77777777777778,20,10
"289f246","xea",15,7,1.3,3.66929666761924,56,4,0.285714285714286,1.14285714285714,20,10
"840c2b8","xea",15,5,0.96,2.61169647342312,36,3,0.333333333333333,1.44,20,10
"eb54079","xea",15,7,1.58,4.85495581123743,48,6,0.4,0.979591836734694,20,10
"fd3cf4e","xea",15,8,1.12,3.064854203293,124,5,0.645161290322581,1.9375,20,10
"28464b8","xea",15,11,1.07,2.915379499977,169,5,0.680473372781065,1.39669421487603,20,10
"fe7b2ff","xea",15,14,1.29,3.63278655575281,278,7,0.694244604316547,1.41836734693878,20,10
"15ef5f1","xea",15,6,1.45,4.26311451516882,40,6,0.52,1.11111111111111,20,10
"26d2422","xea",15,5,1.31,3.7061737122102,30,4,0.288888888888889,1.2,20,10
"2e572ca","xea",15,6,1.6,4.95303242439511,38,6,0.347368421052632,1.05555555555556,20,10
"52fc4bb","xea",15,8,0.83,2.29331874026418,124,3,0.580645161290323,1.9375,20,10
"95c74f6","xea",15,7,0.9,2.45960311115695,88,3,0.5,1.79591836734694,20,10
"acbb424","xea",15,5,1.13,3.09565650012471,48,4,0.5,1.92,20,10
"a76b7ae","xea",15,15,1.07,2.915379499977,272,4,0.558823529411765,1.20888888888889,20,10
"fb48f0a","xea",15,17,1.3,3.66929666761924,354,6,0.636158192090395,1.22491349480969,20,10
"187a8af","xea",15,6,1.37,3.93535069547047,39,5,0.461538461538462,1.08333333333333,20,10
"535102d","xea",15,6,1.42,4.13712044025139,34,5,0.382352941176471,0.944444444444444,20,10
"5f6b91e","xea",15,6,1.51,4.52673079431425,38,6,0.452631578947368,1.05555555555556,20,10
"8f2a45f","xea",15,5,1.07,2.915379499977,57,4,0.497076023391813,2.28,20,10
"a7027ac","xea",15,7,1.58,4.85495581123743,48,6,0.4,0.979591836734694,20,10
"cd5fc74","xea",15,5,1.1,3.00416602394643,57,4,0.497076023391813,2.28,20,10
"e1f1c32","xea",15,5,1.56,4.75882124513785,24,5,0.166666666666667,0.96,20,10
"f02930a","xea",15,6,1.35,3.85742553069697,42,5,0.476190476190476,1.16666666666667,20,10
"7356add","xea",15,5,1.08,2.94467955106552,62,5,0.669354838709677,2.48,20,10
"8ce19aa","xea",15,5,1.17,3.2219926385285,56,4,0.476190476190476,2.24,20,10
"ad9e00b","xea",15,6,1.6,4.95303242439511,38,6,0.347368421052632,1.05555555555556,20,10
"c5522fa","xea",15,20,0.97,2.63794445935415,558,4,0.615292712066906,1.395,20,10
"34562a6","xea",15,7,1.61,5.00281122783359,46,6,0.382608695652174,0.938775510204082,20,10
"4cbf1b8","xea",15,15,1.65,5.20697982717985,216,9,0.621527777777778,0.96,20,10
"8a61c5e","xea",15,5,1.29,3.63278655575281,46,5,0.543478260869565,1.84,20,10
"24f3977","xu4",11,6,1.44,4.22069581699655,38,6,0.473684210526316,1.05555555555556,23,13
"47143b0","xu4",11,5,1.2,3.32011692273655,24,4,0.444444444444444,0.96,23,13
"4eafec6","xu4",11,7,1.12,3.064854203293,56,4,0.523809523809524,1.14285714285714,23,13
"924d5b0","xu4",11,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,23,13
"b318881","xu4",11,4,1.09,2.97427407256307,20,4,0.533333333333333,1.25,23,13
"bb7342c","xu4",11,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,23,13
"1764d7a","xu4",11,15,0.65,1.9155408290139,80,2,0.3,0.355555555555556,23,13
"3009435","xu4",11,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,23,13
"60920a0","xu4",11,3,0.69,1.99371553324308,8,2,0,0.888888888888889,23,13
"b72f37a","xu4",11,11,1.25,3.49034295746184,159,9,0.786163522012579,1.31404958677686,23,13
"07d3735","xu4",11,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,23,13
"11c6b32","xu4",11,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,23,13
"9a65bc9","xu4",11,3,0.69,1.99371553324308,4,2,0,0.444444444444444,23,13
"9d57afc","xu4",11,7,1.54,4.66459027098813,58,7,0.563218390804598,1.18367346938776,23,13
"d449971","xu4",11,5,0.95,2.58570965931585,52,4,0.653846153846154,2.08,23,13
"f4b6b99","xu4",11,5,1.17,3.2219926385285,32,4,0.479166666666667,1.28,23,13
"06df99a","xu4",11,5,1.44,4.22069581699655,51,7,0.61437908496732,2.04,23,13
"fd318c5","xu4",11,4,1.49,4.43709551900366,30,6,0.48,1.875,23,13
"69f50b8","xun",11,9,1.02,2.7731947639643,100,5,0.7,1.23456790123457,35,20
"cb7bcae","xun",11,11,1.37,3.93535069547047,140,5,0.407142857142857,1.15702479338843,35,20
"19c09ff","xun",11,5,1.1,3.00416602394643,57,4,0.497076023391813,2.28,35,20
"a9311a0","xun",11,13,1.64,5.15516951223468,184,7,0.478260869565217,1.0887573964497,35,20
"c92801c","xun",11,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,35,20
"283707e","xun",11,5,0.97,2.63794445935415,56,3,0.392857142857143,2.24,35,20
"4b2e87d","xun",11,5,0.95,2.58570965931585,64,3,0.4375,2.56,35,20
"f0abf91","xun",11,7,1.62,5.05309031656387,60,10,0.640740740740741,1.22448979591837,35,20
"ff97b1a","xun",11,5,0.88,2.41089970641721,60,3,0.466666666666667,2.4,35,20
"043da0e","xun",11,6,1.33,3.78104338756878,56,5,0.5,1.55555555555556,35,20
"7ce1ad4","xun",11,9,1.83,6.23388665852472,88,10,0.505050505050505,1.08641975308642,35,20
"00d141f","y0c",19,4,0.95,2.58570965931585,40,3,0.4,2.5,40,30
"88ad955","y0c",19,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,40,30
"a7f8f50","y0c",19,7,1.12,3.064854203293,56,4,0.523809523809524,1.14285714285714,40,30
"cc391ad","y0c",19,3,1.24,3.45561346476268,24,4,0.333333333333333,2.66666666666667,40,30
"ef5bef1","y0c",19,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,40,30
"05f3cff","y0c",19,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,40,30
"11bac4c","y0c",19,6,1.14,3.12676836518616,38,4,0.473684210526316,1.05555555555556,40,30
"5505525","y0c",19,3,1.35,3.85742553069697,14,4,0.142857142857143,1.55555555555556,40,30
"5d48bea","y0c",19,6,1.36,3.89619330179521,44,6,0.581818181818182,1.22222222222222,40,30
"65a4a46","y0c",19,3,1.5,4.48168907033806,18,6,0.488888888888889,2,40,30
"728882c","y0c",19,3,1.29,3.63278655575281,19,5,0.526315789473684,2.11111111111111,40,30
"c342ed4","y0c",19,3,1.34,3.81904350536634,16,4,0.208333333333333,1.77777777777778,40,30
"d133bfd","y0c",19,4,1.05,2.85765111806316,20,3,0.2,1.25,40,30
"e0cd054","y0c",19,3,1.73,5.64065390842832,16,6,0.2,1.77777777777778,40,30
"38bd0d2","y0c",19,5,1.15,3.15819290968977,49,5,0.63265306122449,1.96,40,30
"6190c72","y0c",19,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,40,30
"78f0b26","y0c",19,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,40,30
"a7ec05f","y0c",19,3,1.09,2.97427407256307,20,4,0.533333333333333,2.22222222222222,40,30
"d037160","y0c",19,5,0.97,2.63794445935415,56,3,0.392857142857143,2.24,40,30
"d240146","y0c",19,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,40,30
"e666f5a","y0c",19,5,1.32,3.74342137726086,47,5,0.51063829787234,1.88,40,30
"0184167","y0c",19,5,1.24,3.45561346476268,48,4,0.388888888888889,1.92,40,30
"3ed1464","y0c",19,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,40,30
"bcbe728","y0c",19,5,1.06,2.88637098926796,57,5,0.684210526315789,2.28,40,30
"ef1a4f2","y0c",19,5,1.32,3.74342137726086,47,5,0.51063829787234,1.88,40,30
"24039cc","y1b",6,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,16,6
"b09bf56","y1b",6,11,1.24,3.45561346476268,48,5,0.5625,0.396694214876033,16,6
"b0cf95d","y1b",6,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,16,6
"d1a109a","y1b",6,3,1.39,4.0148500529942,16,4,0,1.77777777777778,16,6
"dccf822","y1b",6,3,1.05,2.85765111806316,20,3,0.2,2.22222222222222,16,6
"f157625","y1b",6,3,1.23,3.42122953628967,18,4,0.37037037037037,2,16,6
"f18584e","y1b",6,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,16,6
"4e0380a","y1b",6,4,0.67,1.95423732063594,20,2,0.2,1.25,16,6
"8a4f506","y1b",6,4,1.26,3.52542148736538,32,4,0.333333333333333,2,16,6
"c817c66","y1b",6,5,1.02,2.7731947639643,48,4,0.583333333333333,1.92,16,6
"38b6191","y1c",12,7,0.59,1.80398841539786,72,4,0.842592592592593,1.46938775510204,27,19
"481c7b1","y1c",12,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,27,19
"5372def","y1c",12,3,1.39,4.0148500529942,16,4,0,1.77777777777778,27,19
"5d72866","y1c",12,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,27,19
"76eaf24","y1c",12,5,1.21,3.35348465254902,32,4,0.416666666666667,1.28,27,19
"9a0bdb4","y1c",12,13,1.51,4.52673079431425,188,7,0.581560283687943,1.11242603550296,27,19
"d0481cf","y1c",12,4,1.05,2.85765111806316,20,3,0.2,1.25,27,19
"2a9e182","y8u",6,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,19,9
"7105da5","y8u",6,9,1.6,4.95303242439511,89,8,0.547351524879615,1.09876543209877,19,9
"7e97279","y8u",6,13,1.22,3.38718773362133,216,4,0.388888888888889,1.27810650887574,19,9
"cc2bae1","y8u",6,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,19,9
"f8bcf99","y8u",6,8,1.43,4.17869919192325,76,6,0.505263157894737,1.1875,19,9
"27ee4eb","y8u",6,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,19,9
"3181db2","y8u",6,12,1.15,3.15819290968977,224,6,0.707142857142857,1.55555555555556,19,9
"486055d","y8u",6,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,19,9
"b3c39f8","y8u",6,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,19,9
"bcedc2a","y8u",6,7,2.15,8.58485839717789,47,11,0.421276595744681,0.959183673469388,19,9
"fcc7ca4","y8u",6,7,1.03,2.80106583469908,73,5,0.698630136986301,1.48979591836735,19,9
"18673a9","y8u",6,7,0.99,2.69123447234926,76,5,0.723684210526316,1.55102040816327,19,9
"5ede803","y8u",6,10,1.17,3.2219926385285,134,6,0.647761194029851,1.34,19,9
"81a09fa","y8u",6,11,1.23,3.42122953628967,108,5,0.574074074074074,0.892561983471074,19,9
"8372d29","y8u",6,11,1.21,3.35348465254902,136,4,0.411764705882353,1.12396694214876,19,9
"8b18f31","y8u",6,6,0.68,1.97387773223045,68,3,0.705882352941177,1.88888888888889,19,9
"f21754d","y8u",6,6,1.21,3.35348465254902,72,5,0.555555555555556,2,19,9
"24ec4a4","yao",1,10,1.22,3.38718773362133,124,6,0.667741935483871,1.24,28,18
"77ccebe","yao",1,6,1.57,4.80664819377518,38,6,0.431578947368421,1.05555555555556,28,18
"dd0a387","yao",1,5,0.75,2.11700001661267,80,3,0.65,3.2,28,18
"681e7c1","yao",1,5,1.06,2.88637098926796,26,3,0.230769230769231,1.04,28,18
"a70741c","yao",1,15,1.21,3.35348465254902,281,9,0.790035587188612,1.24888888888889,28,18
"8200520","yao",1,5,0.92,2.5092903899363,62,3,0.387096774193548,2.48,28,18
"ddfd24f","yao",1,4,0.67,1.95423732063594,20,2,0.2,1.25,28,18
"fe1c0d0","yao",1,15,1.27,3.56085256235552,278,6,0.637410071942446,1.23555555555556,28,18
